word,pronunciation,meaning1,meaning2,meaning3
hysteria,his'tiəriə,(y học) chứng ictêri,"sự quá kích động, sự cuồng loạn",
syringe,'sirindʤ,ống tiêm,"vòi phụt nước (chữa cháy, tưới vườn...); bình bơm (nước hoa...)",tiêm (thuốc)
pouch,pautʃ,túi nhỏ,(quân sự) túi đạn (bằng da),(động vật học) túi (thú có túi)
squirrel,'skwirəl,(động vật học) con sóc,,
convict,'kɔnvikt,"người bị kết án tù, người tù","kết án, tuyên bố có tội","làm cho nhận thức thấy (sai lầm, tội tù...)"
electrochemical,,(thuộc) điện hoá học,,
intrusive,in'tru:siv,"ấn bừa, tống bừa, đưa bừa, vào bừa","xâm phạm, xâm nhập",bắt người khác phải chịu đựng mình
glycogen,'glikoudʤen,(hoá học) Glucogen,,
igneous,'igniəs,(thuộc) lửa; có tính chất lửa; có lửa,do lửa tạo thành,
coroner,'kɔrənə,(pháp lý) nhân viên điều tra những vụ chết bất thường (tai nạn),,
slum,slʌm,phần không nhờn (của dầu sống),cặn (dầu nhờn),khu nhà ổ chuột
raft,rɑ:ft,"(từ Mỹ,nghĩa Mỹ),  (thông tục) số lượng lớn",đám đông,(từ lóng) tình trạng có nhiều vợ
volumetric,",vɔlju'metrik",(thuộc) thể tích,để đo thể tích,
benchmark,,"(Tech) tiêu chuẩn, cơ chuẩn; điểm chuẩn, điểm mốc; kiểm chuẩn",,
coronation,",kɔrə'neiʃn",lễ lên ngôi; lễ đăng quang; lễ đội mũ lên đầu,,
peasantry,'pezəntri,giai cấp nông dân,,
perpetuate,pə'petjueit,"làm thành vĩnh viễn, làm cho bất diệt, làm sống mãi, làm tồn tại mãi mãi",ghi nhớ mãi,
quadrant,'kwɔdrənt,(toán học) góc phần tư; cung phần tư,,
insensitive,in'sensitiv,không có cảm giác; không nhạy cảm,,
infamous,'infəməs,"ô nhục, bỉ ổi",(pháp lý) bị tước quyền công dân,
alluvial,ə'lu:vjəl,"(thuộc) bồi tích, (thuộc) đất bồi, (thuộc) phù sa","đất phù sa, đất bồi",
disagreeable,",disə'griəbl","khó chịu, không vừa ý","khó chịu, gắt gỏng, cau có (người)",
devaluation,",di:vælju'eiʃn","sự làm mất giá, sự phá giá; sự mất giá (tiền tệ)",,
armament,'ɑ:məmənt,sự vũ trang,lực lượng vũ trang,"vũ khí; quân trang; súng lớn, pháo (trên tàu chiến)"
inverted,,bị nghịch đảo,,
proctor,proctor,"giám thị (ở trường đại học Căm-brít,  Ôc-phớt)","(từ Mỹ,nghĩa Mỹ) người coi thi",uỷ viên kiểm sát (ở toà án Anh)
rectal,'rektəl,(giải phẫu) (thuộc) ruột thẳng,,
unsaturated,,chưa bão hoà,<hóa> không bão hoà (nhất là hợp chất hữu cơ),
psycho,'saikou,(thông tục) bị bệnh tinh thần,(thông tục) người bị bệnh tinh thần,
discontinuous,'diskən'tinjuəs,"không liên tục, gián đoạn",,
vantage,'vɑ:ntidʤ,"sự thuận lợi, sự hơn thế","(thể dục,thể thao) phần thắng",
lactic,'læktik,(hoá học) Lactic,,
dismal,'dizməl,"buồn thảm, tối tăm, ảm đạm","buồn nản, u sầu, phiền muộn",(xem) science
shunt,ʃʌnt,"sự chuyển, sự tránh",chỗ bẻ ghi sang đường xép,(điện học) Sun
femoral,'femərəl,(giải phẫu) (thuộc) đùi,,
thereupon,'ðeərə'pɔn,"vậy thì, do đó, bởi vậy",ngay sau đó,
vacate,və'keit,"bỏ trống, bỏ không","bỏ, thôi, xin thôi",(pháp lý) huỷ bỏ (hợp đồng...)
summon,'sʌmən,"gọi đến, mời đến, triệu đến; triệu tập (cuộc họp)",kêu gọi (một thành phố...) đầu hàng,tập trung
brisk,brisk,"nhanh, nhanh nhẩu, nhanh nhẹn; lanh lợi","hoạt động, phát đạt",nổi bọt lóng lánh (rượu sâm banh); sủi bọt (bia)
extradition,",ekstrə'diʃn","sự trao trả (người phạm tội cho một nước khác, cho một nhà cầm quyền khác)",sự làm cho (người phạm tội) được trao trả,sự định cách tâm (cảm giác)
histological,",histə'lɔdʤikəl","(sinh vật học) (thuộc) mô học, (thuộc) khoa nghiên cứu mô",,
adjunct,'ædʤʌɳkt,"điều thêm vào, cái phụ vào; vật phụ thuộc","người phụ việc, phụ tá",(ngôn ngữ học) định ngữ; bổ ngữ
waveform,,(điều khiển học) dạng sóng (của tín hiệu ),,
tem,,mười,,
subsidence,səb'saidəns,sự rút xuống (nước lụt...),sự lún xuống,"sự ngớt, sự giảm, sự bớt, sự nguôi đi, sự lắng đi"
constellation,",kɔnstə'leiʃn",chòm sao,,
ottoman,'ɔtəmən,ghế dài có đệm,,
menstrual,'menstruəl,(thuộc) kinh nguyệt,(thiên văn học) hàng tháng,
frivolous,'frivələs,"phù phiếm, nhẹ dạ, bông lông","không đáng kể, nhỏ mọn; vô tích sự",
haze,heiz,"mù, sương mù, khói mù, bụi mù","sự mơ hồ, sự lờ mờ","sự hoang mang, sự rối rắm (trong đầu óc)"
peacetime,,thời bình,,
removable,ri'mu:vəbl,"có thể mở được; có thể dời đi được, có thể chuyển đi được",có thể bị cách chức bất kỳ lúc nào (viên chức),
estimator,'estimetiə,người đánh giá; người ước lượng,,
puberty,'pju:bəti,tuổi dậy thì,,
inefficiency,",ini'fiʃənsi","sự thiếu khả năng, sự không có khả năng, sự bất tài (người); điều chứng tỏ thiếu khả năng; điều chứng tỏ không có khả năng",sự không có hiệu quả,
flexion,flexion,sự uốn,chỗ uốn,(ngôn ngữ học) biến tố
immunology,",imju:'nɔlədʤi","(y học) môn nghiên cứu miễn dịch, miễn dịch học",,
pertain,pə:'tein,"thuộc về, gắn liền với, đi đôi với",thích hợp với,"nói đến, có liên quan đến"
extrusion,eks'tru:ʤn,"sự đẩy ra, sự ấn ra, sự ẩy ra",,
ominous,'ɔminəs,"báo điềm (xấu, tốt)","gở, báo điềm xấu; xấu, đáng ngại",
intel,,Tên hãng sản xuất linmh kiện điện tử Mỹ,,
depiction,",di'pikʃn","thuật vẽ, hoạ","sự tả, sự miêu tả",
vampire,'væmpaiə,"ma hút máu, ma cà rồng","(nghĩa bóng) kẻ hút máu, kẻ bóc lột",(động vật học) dơi quỷ ((cũng) vampire bat)
unqualified,' n'kw lifaid,"không đủ tiêu chuẩn, không đủ trình độ","hoàn toàn, mọi mặt (lời khen chê, sự ưng thuận...)",
lumbar,,(thuộc) thắt lưng; ngang lưng,,
plow,plau,cái cày,đất đã cày,(điện học) cần (tàu điện...)
inadmissible,",inəd'misəbl","không thể nhận, không thể chấp nhận, không thể thừa nhận","không thể thu nạp (vào chức vụ gì...), không thể kết nạp, không thể nhận vào",
calamity,kə'læmiti,"tai hoạ, tai ương; thiên tai",anh chàng bi quan yếm thế luôn luôn kêu khổ,
quotient,'kwouʃənt,(toán học) số thương,,
hormonal,,thuộc hoặc do hooc môn gây ra,,
sequel,'si:kwəl,"sự tiếp tục; đoạn tiếp, cuốn tiếp theo (tiểu thuyết...)","hậu quả, ảnh hưởng","kết quả; kết luận, sự suy diễn lôgic"
commodore,'kɔmədɔ:,thiếu tướng hải quân,hội trưởng câu lạc bộ thuyền đua,vị thuyền trưởng kỳ cựu nhất (của một đội thuyền buôn); thuyền vị thuyền trưởng kỳ cựu nhất (của một đội thuyền buôn)
judicious,dʤu:'diʃəl,"sáng suốt, có suy xét; đúng đắn, chí lý",khôn ngoan; thận trọng,
quaint,kweint,có vẻ cổ cổ là lạ; nhìn hay hay là lạ,kỳ quặc,"(từ cổ,nghĩa cổ) có duyên, xinh đẹp"
prolific,prolific,"sinh sản nhiều, sản xuất nhiều, đẻ nhiều; mắn (đẻ), sai (quả)",đầy phong phú,
arrogance,'ærəgəns,"tính kiêu ngạo, tính kiêu căng; vẻ ngạo mạn",,
palpable,'pælpəbl,sờ mó được,"rõ ràng, chắc chắn (như sờ thấy được)",
heterosexual,,thích giao hợp với người khác giới,,
shipyard,'ʃipjɑ:d,xưởng đóng tàu,,
especial,is'peʃəl,"đặc biệt, xuất sắc",riêng biệt,
peritoneal,",peritə'ni:əl",(giải phẫu) (thuộc) màng bụng,,
cystic,'sistik,"(thuộc) túi bao, (thuộc) nang, (thuộc) bào xác","(y học) (thuộc) nang, (thuộc) u nang",
perjury,'pə:dʤəri,sự thề ẩu; lời thề ẩu,sự khai man trước toà; lời khai man trước toà,sự phản bội lời thề
rudimentary,",ru:di'məntl","sơ bộ, sơ đẳng, bước đầu, mới phôi thai",(sinh vật học) thô sơ,
meningitis,",menin'dʤaitis",(y học) viêm màng não,,
aquaculture,,như aquiculture,,
heresy,'herəsi,dị giáo,,
foresight,'fɔ:sait,"sự thấy trước, sự nhìn xa thấy trước; sự lo xa",đầu ruồi (súng),
zenith,'zeniθ,(thiên văn học) thiên đỉnh,"(nghĩa bóng) điểm cao nhất, cực điểm, tột đỉnh",
aerodynamic,'eəroudai'næmik,khí động lực,,
anytime,,bất cứ lúc nào,,
metamorphic,",metə'mɔ:fik","(địa lý,ddịa chất) biến chất (đá)","biến thành, biến hoá",
fragmentary,'frægməntəri,"gồm những mảnh nhỏ, rời từng mảnh, rời từng đoạn","chắp vá, rời rạc",
constitutive,'kɔnstitju:tiv,"cấu thành, lập thành, thành lập tổ chức",cơ bản chủ yếu,
distributive,dis'tribjutiv,"phân bổ, phân phối, phân phát",(ngôn ngữ học) phân biệt,
pornography,pɔ:'nɔgrəfi,văn khiêu dâm; sách báo khiêu dâm,,
dichotomy,di'kɔtəmi,"sự phân đôi, sự rẽ đôi",tuần trăng nửa vành,
emeritus,i:'meritəs,danh dự,,
meager,'mi:gə,"gầy còm, gầy gò, khẳng khiu, hom hem","nghèo, xoàng, sơ sài, đạm bạc",
picket,'pikit,"cọc (rào, buộc ngựa...)","(quân sự) đội quân cảnh ((cũng) picquet,  piquet)",((thường) số nhiều) những người đứng gác (không cho ai vào làm trong cuộc bãi công)
biologically,,về mặt sinh học,,
kindred,'kindrid,"bà con anh em, họ hàng thân thích",quan hệ họ hàng,(nghĩa bóng) sự giống nhau về tính tình
primacy,,"địa vị thứ nhất, địa vị đứng đầu; tính ưu việt, tính hơn hẳn",chức giáo trưởng; chức tổng giám mục,
poised,,"(+in, on, above) ở trạng thái thăng bằng, yên tựnh","(+in, on, above) ở tư thế sẵn sàng","điềm đạm; tự chủ một cách bình tựnh, rất đựnh đạc (người)"
delusion,di'lu:ʤn,"sự đánh lừa, sự lừa dối, sự lừa bịp, sự lừa gạt; sự bị lừa; sự bị lừa gạt",ảo tưởng,(y học) ảo giác
stratified,,được phân tầng,,
psychosis,sai'kousis,(y học) chứng loạn tinh thần,,
insider,'in'saidə,người ở trong,người của nội bộ (một hội...); người nắm được tình hình nội bộ (một tổ chức...),người trong cuộc
dilatation,",dailei'teiʃn","sự giãn, sự nở","chỗ giãn, chỗ nở",
antagonistic,"æn,tægə'nistik","trái ngược, nghịch; đối lập, đối kháng, tương phản",,
bookkeeping,,(Tech) kế toán; nội dịch (vận hành tiên khởi),,
bullock,'bulək,bò thiến,,
circulate,'sə:kjuleit,"lưu hành, truyền, truyền bá","lưu thông, luân chuyển, tuần hoàn",lưu hành (tiền)
hypotension,",haipou'tenʃn",(y học) chứng giảm huyết áp,,
arduous,'ɑ:djuəs,"khó khăn, gian khổ, gay go","hết sức mình, miệt mài, gắng gỏi",dốc khó trèo
iterative,'itərətiv,"nhắc lại, lắp lại, nhắc đi nhắc lại, lặp đi lặp lại",(ngôn ngữ học) lặp,
severally,'sevrəli,"riêng biệt, khác nhau, khác biệt","riêng của từng phần, riêng của từng người",
spurious,'spjuəriəs,"giả, giả mạo",,
sparsely,,"thưa thớt, rải rác, lơ thơ; rải mỏng ra",,
slippery,'slipəri,trơ,"dễ tuột, khó nắm, khó giữ (vấn đề, người...)","khó xử, tế nhị (vấn đề)"
bronchial,'brɔɳkjəl,(thuộc) cuống phổi,,
conceivably,,"có thể tin được, có thể hình dung được",,
tactic,,"cách; chước; thủ đoạn, mưu kế, mẹo (phương tiện để thực hiện cái gì)",,
hysterical,his'terikəl,(y học) (thuộc) ictêri; mắc ictêri,"quá kích động, cuồng loạn",
facet,'fæsit,mặt (kim cương...),mặt khía cạnh (vấn đề...),
nominate,'nɔmineit,"chỉ định, chọn, bổ nhiệm","giới thiệu, cử","(từ Mỹ,nghĩa Mỹ) hội nghị đề cử người ra tranh ghế tổng thống"
relentless,ri'hentlis,"tàn nhẫn, không thương xót","không hề yếu đi, không nao núng",
phonetic,fou'netik,(thuộc) ngữ âm,(thuộc) ngữ âm học,
sensual,'sensjuəl,"(thuộc) xác thịt, (thuộc) nhục dục","ham nhục dục, ham khoái lạc, dâm dục",(triết học) theo thuyết duy cảm
pruning,,"sự tỉa, sự xén bớt; sự chặt bớt","sự cắt bớt, sự lược bớt",
hostess,'houstis,bà chủ nhà,bà chủ tiệc,"bà chủ khách sạn, bà chủ quán trọ"
resettlement,,sự tái định cư (nhất là người tị nạn),sự làm cho (một nước ) lại có người đến sống,
utilitarian,",ju:tili'te ri n",vị lợi,người theo thuyết vị lợi; người vị lợi,
ischemia,is'ki:miə,(y học) chứng thiếu máu cục bộ,,
physiologic,",fiziə'lɔdʤik",(thuộc) sinh lý học,,
hatchery,'hætʃəri,nơi ấp trứng (gà),nơi ương trứng (cá),
elliptic,i'liptik,(toán học) Eliptic,,
rheumatoid,'ru:mətɔid,(thuộc) bệnh thấp khớp; dạng thấp khớp,,
czech,tʃek,(thuộc) Séc,người Séc,tiếng Séc
hydration,hai'dreiʃn,(hoá học) sự Hyddrat hoá,,
sensational,sen'seiʃənl,"gây xúc động mạnh làm náo động dư luận, giật gân",,
pod,pɔd,vỏ (quả đậu),kén (tằm),vỏ bọc trứng châu chấu
counteract,",kauntə'rækt","chống lại, kháng cự lại","trung hoà, làm mất tác dụng",
suicidal,sjui'said,"tự tử, tự vẫn",,
sis,sis,"(thông tục) ((viết tắt) của sister) chị, em gái",,
locomotive,"'loukə,moutiv",đầu máy (xe lửa),di động,(đùa cợt) hay đi đây đi đó
phosphoric,fɔs'fɔrik,(hoá học) photphoric,,
surrogate,'sʌrəgit,(tôn giáo) người đại diện giám mục,thay thế cho (ai),
bulky,'bʌlki,"to lớn, đồ sộ; kềnh càng (của một vật gì); tầm vóc to lớn (người)",,
oncology,ɔn'kɔlədʤi,(y học) khoa ung thư,,
custodial,,thuộc về án phạt giam,,
mystic,'mistik,người thần bí,"thần bí, huyền bí",bí ẩn
zen,,"<phật> phái Zen, phái Thiền",,
alkali,'ælkəlai,(hoá học) chất kiềm,"(từ Mỹ,nghĩa Mỹ) đất muối","(thương nghiệp) xút bồ tạt, chất kiềm"
autobiographical,"'ɔ:tou,baiou'græfik","(thuộc) tự truyện, có tính chất tự truyện",,
vibrant,'vaibrənt,"rung, rung động",lúc lắc,"rung, run run"
boar,bɔ:,lợn đực,thịt lợn đực,
bullion,'buljən,"nén, thoi (vàng, bạc)",kim tuyến (để thêu),"bằng vàng nén, bằng bạc nén"
upside,' psaid,mặt trên; phần trên,,
cohesive,kou'hi:vis,"dính liền, cố kết",,
hypertrophy,hai'pə:trəfi,"(y học),  (sinh vật học) sự nở to",,
inducement,in'dju:smənt,sự xui khiến,điều xui khiến,nguyên nhân xui khiến; lý do xui khiến
emphatic,im'fætik,"nhấn mạnh, nhấn giọng",(ngôn ngữ học) mang trọng âm (âm tiết),"mạnh mẽ, dứt khoát (hành động)"
untrue,' n'tru:,"không đúng, sai, sai sự thật","không chân thành, gi dối",không trung thành (người)
paperback,,sách đóng trên bìa giấy mềm; sách bìa mềm,,
colliery,'kɔljəri,mỏ than,,
awaken,ə'weikən,"thức giấc, thức dậy; thức, không ngủ","awaken to nhận ra, nhận thức ra, thấy rõ",(như) awake ((thường) nghĩa bóng)
spectroscopic,,(thuộc) kính quang phổ; bằng phương tiện kính quang phổ,,
inquisition,",inkwi'ziʃn","sự điều tra, sự thẩm tra chính thức (của toà án...)",(sử học) (the Inquisition) toà án dị giáo,
optimize,'ɔptimaiz,lạc quan; theo chủ nghĩa lạc quan,"đánh giá một cách lạc quan, nhìn bằng con mắt lạc quan",
pleural,'pluərəl,(giải phẫu) (thuộc) màng phổi,,
mute,mju:t,"câm, thầm lặng, lặng thinh, ngầm, không nói được nên lời, im hơi lặng tiếng",(pháp lý) khăng khăng từ chối không chịu biện bạch,người câm
psychotic,sai'kɔtik,loạn tinh thần,,
prerogative,pri'rɔgətiv,đặc quyền,"có đặc quyền, được hưởng đặc quyền",
universality,",ju:nivə:'sæliti","tính chất chung, tính toàn thể, tính phổ thông, tính phổ biến",,
alimony,'æliməni,"sự nuôi cho ăn, sự nuôi dưỡng",sự cấp dưỡng,(pháp lý) tiền cấp dưỡng cho vợ (sau khi vợ chồng đã cách ly vì một lý do gì)
mobilize,'moubilaiz,"huy động, động viên",,
eocene,'i:ousi:n,"(địa lý,địa chất) thế eoxen",,
unambiguous,'ʌnæm'bigjuəs,"không mơ hồ, rõ ràng; không nhập nhằng nước đôi",,
abbreviation,"ə,bri:vi'eiʃn","sự tóm tắt, sự rút ngắn (cuộc đi thăm...)",bài tóm tắt,chữ viết tắt
dissipated,'disipeitid,"bị xua tan, bị tiêu tan",bị phung phí (tiền của),"bị tiêu mòn, bị uổng phí (nghị lực); tản mạn (sự chú ý...)"
draper,'dreipə,"người bán vải, người bán đồ vải",,
evoke,i'vouk,"gọi lên (hồn...), gợi lên (ký ức, tình cảm...)",(pháp lý) gọi ra toà trên,
bulgarian,bʌl'geəriən,(thuộc) Bun-ga-ri,người Bun-ga-ri,tiếng Bun-ga-ri
predominance,pri'dɔminəns,"ưu thế, thế trội",,
utopian,ju:'toupj,không tưởng,người theo chủ nghĩa không tưởng; người không tưởng,
probabilistic,,thuộc thuyết cái nhiên,theo xác suất,
filtrate,'filtrit,"phần lọc, phần nước lọc ra",(như) filter,
phonological,",founə'lɔdʤik",(ngôn ngữ học) (thuộc) âm vị học,,
phenomenology,"fi,nɔmi'nɔlədʤi",hiện tượng học,,
cockpit,'kɔkpit,"chỗ chọi gà, bãi chọi gà",trường chiến tranh (nơi hay diễn ra chiến tranh),(hàng không) buồng lái (của phi công)
amalgamation,"ə,mælgə'meiʃn",(hoá học) sự hỗn hồng hoá,"sự pha trộn, sự trộn lẫn, sự hỗn hợp; sự hợp nhất",
electrolytic,i'lektrou'litik,(thuộc) điện phân,,
gloss,glɔs,"nước bóng, nước láng",(nghĩa bóng) vẻ hào nhoáng bề ngoài; bề ngoài giả dối,"làm bóng, làm láng (vật gì)"
multicultural,,thuộc nhiều lãnh vực văn hoá khác nhau,,
topological,,(thuộc) hình học tôpô,,
renowned,ri'naund,"có tiếng, nổi tiếng, trứ danh",,
enjoin,in'dʤɔin,"khiến, bắt phải, ra lệnh, chỉ thị",(pháp lý) ra lệnh cấm,
scribe,skraib,"người viết, người biết viết",người sao chép bản thảo,(kinh thánh) người Do thái giữ công văn giấy tờ
overdue,'ouvə'dju:,quá chậm,quá hạn,
cadet,kə'det,con thứ (trong gia đình),"học viên trường sĩ quan (lục quân, không quân hoặc hải quân)",người đang học nghề
forgery,'fɔ:dʤəri,"sự giả mạo (chữ ký, giấy tờ...)",cái giả mạo; giấy tờ giả mạo; chữ ký giả mạo,
geophysics,",dʤi:ou'fiziks",khoa địa vật lý,,
monsoon,mɔn'su:n,gió mùa,mùa mưa,
deceit,di'si:t,"sự lừa dối, sự đánh lừa, sự lừa đảo, sự lừa gạt",bề ngoài giả dối,"mưu gian, mánh lới, mánh khoé gian dối"
percussion,pə:'kʌʃn,"sự đánh (trống, kẻng); sự gõ (mõ); sự chạm vào (của cò súng)",(y học) sự gõ (để chẩn đoán bệnh),
herpes,'hə:pi:z,"(y học) bệnh ecpet, bệnh mụn giộp",,
esophagus,i:'sɔfəgəs,(giải phẫu) thực quản,,
purposely,'pə:pəsli,"chủ định, chủ tâm",,
perceptible,pə'septəbl,"có thể nhận thức thấy, có thể cảm giác thấy",,
lavish,'læviʃ,"xài phí, lãng phí, hoang toàng","nhiều, quá nhiều","tiêu xài hoang phí, lãng phí"
transferor,træns'fə:rə,người nhượng lại,,
primates,prai'meiti:z,"(động vật học) bộ động vật có tay, bộ động vật linh trưởng",,
perforation,",pə:fə'reiʃn","sự khoan, sự xoi, sự khoét, sự đục lỗ, sự đục thủng, sự xuyên qua","hàng lỗ răng cưa, hàng lỗ châm kim (trên giấy, xung quanh con tem để dễ xé...)",
excite,ik'sait,"kích thích ((nghĩa đen) & (nghĩa bóng)), kích động",hãy bình tĩnh! đừng nóng mà!,
secession,si'seʃn,"sự ra khỏi (tổ chức), sự ly khai","cuộc chiến tranh ly khai (ở Mỹ (1861 1865), do sự ly khai của 11 bang miền Nam)",
lactation,,"sự sinh sữa, sự chảy sữa",sự cho bú,
polyester,,vải pôliexte (vải nhân tạo dùng để may quần áo),,
vibrational,vai'breiʃənl,rung động,"lúc lắc, chấn động",
ballistic,bə'listik,"(quân sự) (thuộc) đạn đạo học, (thuộc) khoa đường đạn",,
shotgun,,súng săn,,
ferric,'ferik,(thuộc) sắt; có sắt,"(hoá học) Ferric, (thuộc) sắt",
solute,,chất tan,,
bluish,'blu:iʃ,"hơi xanh, xanh xanh",,
diurnal,dai'ə:nl,ban ngày,"(thiên văn học) một ngày đêm (24 tiếng), suốt ngày đêm","(từ cổ,nghĩa cổ) hằng ngày"
enlist,in'list,tuyển (quân),"tranh thủ, giành được (cảm tình, sự cộng tác...)","tòng quân, đi làm nghĩa vụ quân sự"
obscene,ɔb'si:n,"tục tĩu, tà dâm, khiêu dâm","(từ cổ,nghĩa cổ) bẩn thỉu, ghê gớm",
cumbersome,'kʌmbəsəm,"ngổn ngang, cồng kềnh, làm vướng",nặng nề,
mundane,'mʌndein,"(thuộc) cõi trần, thế tục, trần tục",,
bacteriology,"bæk,tiəri'ɔlədʤi",khoa nghiên cứu vi khuẩn,,
inpatient,,người sống trong bệnh viện trong thời gian điều trị; bệnh nhân nội trú,,
herbicide,'hə:bisaid,thuốc diệt cỏ,,
dredge,dredʤ,lưới vét (bắt sò hến ở đáy sông),máy nạo vét lòng sông,"kéo lưới vét, đánh lưới vét (bắt sò...)"
blueprint,'blu:'ribən,"thiết kế, lên kế hoạch",,
gilt,gilt,lợn cái con,sự mạ vàng,"cạo bỏ nước sơn hào nhoáng, vứt bỏ những cái tô điểm bề ngoài"
quantification,",kwɔntifi'keiʃn",sự xác định số lượng (của cái gì),,
cirrhosis,si'rousis,(y học) bệnh xơ gan,,
vintage,'vintidʤ,sự hái nho; mùa hái nho; nho hái về,năm được mùa nho,miền sản xuất nho; rượu chế ở miền sản xuất nho
embark,em'bɑ:k,"cho lên tàu (lính, hàng...) ((từ Mỹ,nghĩa Mỹ) (cũng) imbark)",lên tàu,"(+ in,  upon) lao vào, dấn mình vào, bắt tay vào (công việc gì...) ((từ Mỹ,nghĩa Mỹ) (cũng) imbark)"
encryption,,(Tech) sự mật mã hóa,,
declaratory,di'klærətəri,(như) declarative,để giải thích,
enrolment,in'roulmənt,sự tuyển (quân...),"sự kết nạp, sự ghi tên cho vào (hội...)",(pháp lý) sự ghi vào (sổ sách toà án)
escalation,",eskə'leiʃn",sự leo thang (chiến tranh),bước leo thang (trong chiến tranh...),
cuisine,kwi':zi:n,cách nấu nướng,,
mechanization,",mekənai'zeiʃn",sự cơ khí hoá,(quân sự) sự cơ giới hoá,
salient,'seiljənt,hay nhảy,"phun ra, vọt ra (nước)","nhô ra, lồi ra"
ably,'eibli,"có khả năng, có tài, khéo léo, tài tình",,
superannuation,",sju:pə,rænju'eiʃn","sự cho về hưu, sự thải vì quá già, sự thải vì quá cũ",sự loại (một học sinh) vì không đạt tiêu chuẩn,"sự cũ kỹ, sự lạc hậu (tư tưởng)"
dexter,'dekstə,"phải, bên phải",,
intimidation,"in,timi'deiʃn","sự hăm doạ, sự đe doạ, sự doạ dẫm",,
payload,,"trọng tải trả tiền (khách hàng, hàng vận chuyển )",lượng chất nổ (đầu tên lửa),"trọng tải (thiết bị mang theo một vệ tinh, con tàu vũ trụ)"
nigh,nai,"(từ cổ,nghĩa cổ); thơ gần, ở gần",,
requisition,",rekwi'ziʃn",sự yêu cầu,tiêu chuẩn đòi hỏi,lệnh
whereabouts,'we r 'bauts,"ở đâu vậy, ở phía nào, ở ni nào","chỗ ở, ni ở (của người nào); ni có thể tìm thấy (cái gì)",
hypersensitivity,,<y> sự nhạy cảm với dược phẩm nào đó,"(tâm lý) sự quá dễ xúc cảm, sự đa cảm",
progesterone,,hoocmon giới tính duy trì thai,,
enzymatic,,xem enzyme,,
bleak,bli:k,"trống trải; lạnh lẽo, hoang vắng; ảm đạm",dãi gió,(động vật học) cá mương Âu
plat,plæt,"(từ cổ,nghĩa cổ) mảnh đất, miếng đất","(từ Mỹ,nghĩa Mỹ) sơ đồ, bản đồ (miếng đất, nhà, thành phố...)","(từ Mỹ,nghĩa Mỹ) vẽ sơ đồ, vẽ bản đồ (miếng đất, toà nhà, thành phố...)"
pathogen,,mầm bệnh; nguồn bệnh,,
mineralogy,",minə'rælədʤi",(khoáng chất) vật học,,
onward,'ɔnwəd,"về phía trước, tiến lên",,
glabrous,'gleibrəs,"không có râu, không có lông, nhãn",,
oat,out,(thực vật học) yến mạch,(thơ ca) sáo bằng cọng yến mạch,chơi bời tác tráng (lúc còn trẻ)
waterfowl,'wɔ:təfaul,"(động vật học) chim ở nước (mòng két, le le...)",,
servitude,'sə:vitjud,sự nô lệ; tình trạng nô lệ; sự quy phục,,
aeration,",eiə'reiʃn","sự làm thông, sự quạt gió","cho hơi vào, cho khí cacbonic vào",(y học) sự làm cho (máu) lấy oxy
predator,'predətə,"thú ăn mồi sống, thú ăn thịt",,
schooner,'sku:nə,thuyền hai buồm,"(từ Mỹ,nghĩa Mỹ),  (sử học) toa xe che bạt (của dân di cư) ((cũng) prairie-schooner)",(thông tục) cốc vại (uống bia)
holistic,,(triết học) thuộc chính thể luận,,
yolk,jouk,lòng đỏ trứng; (sinh vật học) noãn hoàng,mỡ lông cừu,
backdrop,,tấm màn vẽ căng sau sân khấu,cơ sở; nền tảng (một sự việc),
abound,ə'baund,"(+ in,  with) có rất nhiều, có thừa, nhan nhản, lúc nhúc, đầy dẫy",,
inflict,in'flikt,"nện, giáng (một đòn); gây ra (vết thương)","bắt phải chịu (sự trừng phạt, thuế, sự tổn thương...)",
holotype,,"(sinh học) mẫu gốc,  holotip",,
pathologic,",pæθə'lɔdʤik",(thuộc) bệnh học; (thuộc) bệnh lý,,
subspecies,"'sʌb,spi:ʃi:z",(sinh vật học) phân loài,,
radiotherapy,"'reidiou,θerə'pju:tiks","(y học) phép chữa bằng tia X, phép chữa rơngen",,
philosophic,",filə'sɔfik",(thuộc) triết học; theo triết học; hợp với triết học,giỏi triết học; dành cho việc nghiên cứu triết học,"bình thảnh, khôn ngoan, thông thái"
historiography,",histɔ:ri'ɔgrəfi",việc chép sử; thuật chép sử,,
diligently,,"siêng năng, cần cù, sốt sắng, mẫn cán",,
tempest,'tempist,"bão, dông tố","(nghĩa bóng) sự hỗn loạn, sự huyên náo","(từ Mỹ,nghĩa Mỹ) gây bão tố, làm náo động dữ dội"
typology,,loại hình học,"hệ thống các kiểu hình, hệ thống các loại hình",
mesh,meʃ,mắc lưới,(số nhiều) mạng lưới,"(số nhiều) cạm, bẫy"
humbly,,"nhún nhường, khiêm nhường",,
omnibus,'ɔmnibəs,xe ô tô hai tầng,xe buýt,(như) omnibus book
intrastate,",intrə'steit","(từ Mỹ,nghĩa Mỹ) trong bụng",,
yearning,'jə:niɳ,"(+ after,  for) sự mong mỏi, sự ao ước, sự khát khao, sự nóng lòng muốn làm (việc gì)","(+ to,  towards) sự thương mến; sự thương cảm, sự thương hại","khát khao, nóng lòng muốn làm (việc gì)"
