word,pronunciation,meaning1,meaning2,meaning3
printer,'printə,thợ in,chủ nhà in,máy in
pile,pail,"cọc, cừ",cột nhà sàn,"đóng cọc, đóng cừ (trên một miếng đất...)"
smiling,'smailiɳ,"mỉm cười, tươi cười, hớn hở",,
creature,'kri:tʃə,"sinh vật, loài vật","người, kẻ","kẻ dưới, tay sai, bộ hạ"
inspiration,",inspə'reiʃn","sự hít vào, sự thở vào",sự truyền cảm,sự cảm hứng
lover,'lʌvə,"người yêu, người ham thích, người ham chuộng, người hâm mộ","người yêu, người tình",
sleeping,,sự ngừng lại giữa chừng,,
customary,'kʌstəməri,"thông thường, theo lệ thường, thành thói quen","(pháp lý) theo tục lệ, theo phong tục (luật pháp)",bộ luật theo tục lệ
literacy,'litərəsi,"sự biết viết, sự biết đọc",,
photography,fə'tɔgrəfi,"thuật nhiếp ảnh, thuật chụp ảnh; sự chụp ảnh",,
stranger,'streindʤə,"người lạ mặt, người xa lạ",người nước ngoài,
alarm,ə'lɑ:m,"sự báo động, sự báo nguy","còi báo động, kẻng báo động, trống mõ báo động, chuông báo động; cái còi báo động; cái kẻng để báo động, cái chuông để báo động",đồng hồ báo thức ((cũng) alarm clock)
online,,trực tuyến,,
boss,bɔs,"(từ lóng) ông chủ, thủ trưởng","(từ Mỹ,nghĩa Mỹ) ông trùm (của một tổ chức chính trị)",tay cừ (trong môn gì); nhà vô địch
globe,gloub,quả cầu,"địa cầu, trái đất, thế giới",cầu mắt
onset,'ɔnset,"sự tấn công, sự công kích",lúc bắt đầu,
noon,nu:n,"trưa, buổi trưa",(nghĩa bóng) đỉnh cao nhất (trong sự nghiệp...),
verb,və:b,(ngôn ngữ học) động từ,,
disturbed,,"bối rối, lúng túng",,
leisure,'leʤə,"thì giờ rỗi rãi, lúc thư nhàn",,
heated,'hi:tid,"được đốt nóng, được đun nóng","giận dữ, nóng nảy",sôi nổi
anniversary,",æni'və:səri",ngày kỷ niệm; lễ kỷ niệm,,
concentrate,'kɔnsentreit,tập trung,(hoá học) cô (chất lỏng),
envelope,'enviloup,"bao, bọc bì; phong bì","(toán học) hình bao, bao",vỏ bọc (khí cầu); bầu khí (khí cầu)
divide,di'vaid,"(từ Mỹ,nghĩa Mỹ) đường chia nước",,
lip,lip,môi,"miệng vết thương, miệng vết lở","miệng, mép (cốc, giếng, núi lửa...)"
rhythm,'riðm,nhịp điệu (trong thơ nhạc),sự nhịp nhàng (của động tác...),
inconsistent,",inkən'sistənt","mâu thuẫn nhau, trái nhau; không trước sau như một",,
golf,gɔlf,"(thể dục,thể thao) môn đánh gôn","(thể dục,thể thao) chơi gôn",
winning,'wini,"sự thắng cuộc, sự thắng; sự chiến thắng","(số nhiều) tiền (đồ vật) được cuộc, tiền được bạc",(kỹ thuật) sự khai thác
creditor,'kreditə,"người chủ nợ, người cho vay",(kế toán) bên có,
pepper,'pepə'ri:nou,"hạt tiêu, hồ tiêu",(nghĩa bóng) điều chua cay,"rắc tiêu vào, cho tiêu vào"
directive,di'rektiv,"chỉ huy, chi phối; chỉ dẫn, hướng dẫn","chỉ thị, lời hướng dẫn",
texture,'tekstʃə,"sự dệt, lối dệt (vải)",vải,"tổ chức, cách cấu tạo, kết cấu, cách sắp đặt"
visitor,'vizitə,"khách, người đến thăm","người thanh tra, người kiểm tra (trường học...)",
tie,tai,"dây buộc, dây cột, dây trói; dây giày",ca vát,"nơ, nút"
pack,pæk,"bó, gói; ba lô (quần áo)","đàn, bầy (chó săn, chó sói...)","lũ, loạt, lô"
drill,dril,(kỹ thuật) mũi khoan; máy khoan,(động vật học) ốc khoan,khoan
mistakes,,"hiểu lầm, sai lẫm // khuyết điểm; sự hiểu lầm",,
painter,peintə,thợ sơn,hoạ sĩ,dây néo (thuyền tàu)
diary,'daiəri,sổ nhật ký,lịch ghi nhớ,
hate,heit,"(thơ ca) lòng căm thù; sự căm hờn, sự căm ghét","căm thù, căm hờn, căm ghét","(thông tục) không muốn, không thích"
romance,rə'mæns,(Romance) những ngôn ngữ rôman,(Romance) Rôman (ngôn ngữ),"truyện anh hùng hiệp sĩ (thời Trung cổ, thường viết theo thể thơ)"
searching,'sə:tʃiɳ,"sự tìm kiếm, sự lục soát",sự hối hận; sự lo sợ,"kỹ lưỡng, thấu đáo, triệt để, sâu sắc (sự khám xét, sự quan sát...)"
deformation,'di:fɔ:'meiʃn,"sự làm cho méo mó, sự làm biến dạng, sự làm xấu đi; sự méo mó, sự biến dạng",(ngôn ngữ học) biến dạng (của một từ),
crying,'kraiiɳ,"khóc lóc, kêu la","rõ ràng, hiển nhiên; trắng trợn",
asleep,ə'sli:p,"ngủ, đang ngủ","tê cóng, tê bại (chân tay)",quay tít (con cù)
soap,soup,xà phòng,"xát xà phòng, vò xà phòng",giặt bằng xà phòng
laughing,'lɑ:fiɳ,"sự cười, sự cười đùa","vui cười, vui vẻ, tươi cười",đây không phải là chuyện đùa
promising,promising,"đầy hứa hẹn, đầy triển vọng",,
coin,kɔin,"đồng tiền (tiền đồng, tiền kim loại); tiền",ăn miếng trả miếng,đúc (tiền); đúc (kim loại) thành tiền
cooking,'kukiɳ,sự nấu; cách nấu ăn,"(từ lóng) sự giả mạo, sự khai gian",
sandy,'sændi,(Sandy) người Ê-cốt,"có cát, có nhiều cát","màu cát, hung hung (tóc); có tóc hung hung (người)"
pushing,'puʃiɳ,"dám làm, hăng gái, xốc tới, kiên quyết làm bằng được; gắng vượt người khác; gắng thành công trong mọi việc",,
vocabulary,və'kæbjuləri,(ngôn ngữ học) từ vựng,,
gathering,'gæðəriɳ,sự tụ họ; cuộc hội họp,"sự hái; sự gặt, sự thu nhặt, sự dồn lại",sự lấy lại (sức khoẻ)
adventure,əd'ventʃə,"phiêu lưu, mạo hiểm, liều","dám đi, dám đến (nơi nào...)",dám tiến hành (cuộc kinh doanh...)
cigarette,",sigə'ret",điếu thuốc lá,,
deciding,,có tác dụng quyết định,,
marking,,sự ghi nhãn,sự đánh dấu/ghi dấu,vết dụng cụ (trên bề mặt gia công)
metallic,mi'tælik,(thuộc) kim loại; như kim loại,,
seemingly,'si:miɳli,"cỏ vẻ, ra vẻ, tưởng chừng như",,
figured,'figəd,"in hoa; có hình vẽ (vải, lụa)","được miêu tả bằng hình vẽ, được miêu tả bằng sơ đồ",(âm nhạc) có hình nhịp điệu
shaking,,"sự lắc, sự giũ; hành động lắc, hành động giũ",,
fortunately,,"may mắn, may thay",,
packaging,,bao bì,,
brake,breik,bụi cây,(như) bracken,xe vực ngựa (tập cho ngựa kéo xe)
pronounced,pronounced,"rõ rệt, rõ ràng",,
pasture,'pɑ:stʃə,"đồng cỏ, bãi cỏ",cỏ (cho súc vật gặm),chăn thả (súc vật)
listing,'listiɳ,"sự lập danh sách, sự ghi vào danh sách",danh sách,
slide,slaid,sự trượt,đường trượt trên tuyết,"mặt nghiêng, ván trượt (để trượt hàng hoá...)"
crazy,'kreizi,quá say mê,"mất trí, điên dại","xộc xệch, khập khiễng, ọp ẹp (nhà cửa, đồ đạc, tàu bè...)"
elevator,'eliveitə,"máy nâng, máy trục","(từ Mỹ,nghĩa Mỹ) thang máy",(giải phẫu) cơ nâng
wondering,'wʌndəriɳ,"ngạc nhiên, kinh ngạc",,
horror,'hɔrə,"sự khiếp, sự ghê rợn",điều kinh khủng; cảnh khủng khiếp,"sự ghét độc địa, sự ghê tởm"
midnight,'midnait,"nửa đêm, mười hai giờ đêm",,
script,skript,"(pháp lý) nguyên bản, bản chính",chữ viết (đối với chữ in); chữ in ngả giống chữ viết; chữ viết tay giả chữ in,kịch bản phim đánh máy
touching,'tʌtʃiɳ,sự sờ mó,"cảm động, thống thiết","(từ cổ,nghĩa cổ) về, đối với"
cheek,tʃi:k,má,"sự táo tợn, sự cả gan; thói trơ tráo, tính không biết xấu hổ","lời nói láo xược, lời nói vô lễ"
episode,",episoud",phần giữa (hai bài đồng ca trong bi kịch Hy-lạp),"đoạn, hồi; tình tiết (trong truyện...)",
broker,'broukə,"người môi giới, người mối lái buôn bán",người bán đồ cũ,người được phép bán hàng tịch thu; người định giá hàng tịch thu
staying,,sự chống đỡ; chằng; nén,,
singing,,nghệ thuật của ca sự,"sự hát, hành động hát; tiếng hát",
nationalism,'næʃnəlizm,chủ nghĩa dân tộc,,
disappear,",disə'piə","biến đi, biến mất",,
checking,,(Tech) kiểm tra (d),,
instrumental,",instru'mentl","dùng làm dụng cụ, dùng làm công cụ, dùng làm phương tiện","(thuộc) dụng cụ, (thuộc) công cụ, (thuộc) phương tiện","(âm nhạc) trinh diễn bằng nhạc khí, viết cho nhạc khí"
matched,,"ngang nhau, tương ứng; phù hợp",,
licence,'laisəns,"cho phép; cấp giấy phép, cấp môn bài, cấp đăng ký","sự cho phép; giấy phép, môn bài, đăng ký","bằng, chứng chỉ"
blame,bleim,sự khiển trách; lời trách mắng,lỗi; trách nhiệm,
earthquake,'ə:θkweik,sự động đất,(nghĩa bóng) sự chấn động (xã hội...),
fool,fu:l,món hoa quả nấu (trộn với sữa kem...),"người khờ dại, người ngu xuẩn, người xuẩn ngốc","người làm trò hề, anh hề"
activated,'æktiveitid,đã hoạt hoá,đã làm phóng xạ,
clearing,'kliəriɳ,"sự làm sáng sủa, sự làm quang đãng, sự lọc trong","sự dọn dẹp, sự dọn sạch; sự phát quang, sự phá hoang; sự vét sạch, sự lấy đi, sự mang đi",sự vượt qua; sự tránh né
advertisement,əd'və:tismənt,"sự quảng cáo; bài quảng cáo (trên báo, trên đài...)",tờ quảng cáo; tờ yết thị; tờ thông báo (dán trên tường...),"cột quảng cáo, mục quảng cáo"
perfection,pə'fekʃn,"sự hoàn thành, sự hoàn hảo, sự hoàn toàn; tột đỉnh; sự tuyệt mỹ, sự tuyệt hảo","sự rèn luyện cho thành thạo, sự trau dồi cho thành thạo","người hoàn toàn, người hoàn hảo, vật hoàn hảo"
remind,ri'maind,"nhắc nhở, làm nhớ lại (cái gì)",,
mysterious,mis'tiəriəs,"thần bí, huyền bí","khó giải thích, khó hiểu, bí ẩn",
mark,mɑ:k,đồng Mác (tiền Đức),"dấu, nhãn, nhãn hiệu","dấu, vết, lằn"
softly,,"một cách dịu dàng, một cách êm ái",,
insurer,in'ʃuərə,người nhận bảo hiểm (vật gì cho người khác),công ty bảo hiểm,
basket,'bɑ:skit,"cái rổ, cái giỏ, cái thúng",tay cầm của roi song; roi song; roi mây,"(định ngữ) hình rổ, hình giỏ"
insulation,",insju'leiʃn","sự cô lập, sự cách ly",sự biến (đất liền) thành một hòn đảo,
harmful,'hɑ:mful,"gây tai hại, có hại",,
bonus,'bounəs,tiền thưởng,tiền các,"lợi tức chia thêm (cho người có cổ phần; (từ Mỹ,nghĩa Mỹ) cho người có bảo hiểm)"
quit,kwit,"vị ngữ thoát khỏi, giũ sạch được","bỏ, rời, buông","(từ Mỹ,nghĩa Mỹ) thôi, ngừng, nghỉ"
click,klik,tiếng lách cách,"(cơ khí) con cóc, cái ngàm (bánh xe răng cưa)",tật đá chân vào nhau; sự đá chân vào nhau (ngựa)
exploring,,sự thăm dò; sự thám hiểm,,
prolonged,prolonged,"kéo dài, được nối dài thêm",,
systemic,sis'temik,(sinh vật học) (thuộc) cơ thể nói chung,"ngấm vào qua rễ, ngấm vào qua mầm (thuốc trừ sâu)",
shoot,ʃu:t,cành non; chồi cây; cái măng,thác nước,"cầu nghiêng, mặt nghiêng (để tháo nước, để đẩy đất...)"
drying,,làm thành khô; được dùng khô,khô nhanh,
stamp,stæmp,tem,con dấu; dấu,"nhãn hiệu, dấu bảo đảm"
semester,si'mestə,học kỳ sáu tháng,,
designing,di'zainiɳ,"sự phác hoạ, sự vẽ kiểu, sự thiết kế, sự trình bày","gian ngoan, xảo quyệt, lắm mưu kế, lắm thủ đoạn",
pity,'piti,"lòng thương hại, lòng thương xót, lòng trắc ẩn","điều đáng thương hại, điều đáng tiếc","thương hại, thương xót, động lòng trắc ẩn đối với"
oppose,ə'pouz,"đối kháng, đối lại, đối chọi, đối lập","chống đối, phản đối","(động tính từ quá khứ) đối nhau, trái lại"
uniformity,",ju:ni'fɔ:miti","tính giống nhau, tính đồng dạng","tính chất (trạng thái) không thay đổi, tính đều đều, tính đơn điệu",
throwing,,ném; vứt; quăng,bàn quay (nặn đồ gốm),sự xe tơ
traveled,,"(thường trong từ ghép) đã đi nhiều, đã từng đi đây đi đó; bôn ba từng trải",có nhiều người qua lại (về con đường),
bride,braid,cô dâu,,
lending,'lendiɳ,"sự cho vay, sự cho mượn",,
stolen,sti:l,"ăn cắp, ăn trộm","lấy bất thình lình, làm vụng trộm; khéo chiếm được (bằng thủ đoạn kín đáo...)","lẻn, đi lén"
beg,beg,"ăn xin, xin","cầu xin; đề nghi thiết tha, khẩn cầu",xin trân trọng (trong thư giao dịch)
plantation,plæn'teiʃn,vườn ươm,"đồn điền (bông, cà phê...)",(sử học) sự di dân sang thuộc địa
mistaken,mis'teikən,sai lầm,"hiểu sai, hiểu lầm",
soda,'soudə,(hoá học) Natri cacbonat,nước xô-đa (giải khát) ((cũng) soda-water),
slept,sli:p,giấc ngủ; sự ngủ,"sự nghỉ ngơi, sự tĩnh dưỡng",sự chết
dies,,số nhiều của die,,
secretion,si'kri:ʃn,"sự cất giấu, sự oa trữ","(sinh vật học) sự tiết, chất tiết",
minded,'maindid,"thích, sãn lòng, vui lòng",,
factual,'fæktjuəl,"(thuộc) sự thực; căn cứ trên sự thực; thực sự, có thật",,
disadvantage,",disəd'vɑ:ntidʤ",sự bất lợi; thế bất lợi,"sự thiệt hại, mối tổn thất",
recorder,ri'kɔ:də,máy ghi âm,"máy ghi; dụng cụ ghi, bộ phận ghi",người giữ sổ sách
lined,,nhăn nheo (gương mặt),,
usefulness,'ju:sfulnis,sự ích lợi; tính chất có ích,(từ lóng) kh năng,(từ lóng) sự thành thạo
accountability,"ə,kauntə'biliti","trách nhiệm, trách nhiệm phải giải thích",,
supper,'sʌpə,bữa cơm tối,,
sunlight,'sʌnlait,ánh sáng mặt trời,,
treasure,'treʤə,"bạc vàng, châu báu, của cải; kho của quý","(nghĩa bóng) của quý, vật quý, người yêu quý; người được việc","tích luỹ, để dành, trữ (của cải, châu báu...)"
anymore,,(Mỹ) nữa,,
uniformly,,"đều, giống nhau, đồng dạng, cùng kiểu","không thay đổi, không biến hoá, đều (về hình thức, tính cách )",
importantly,,"quan trọng, trội yếu",,
overhead,'ouvəhed,ở trên đầu,cao hơn mặt đất,tổng phí
audio,,(Tech) thuộc âm thanh,,
panic,'pænik,(thực vật học) cây tắc,"sự hoảng sợ, sự hoang mang sợ hãi","hoảng sợ, hoang mang sợ hãi"
shining,'ʃainiɳ,"sáng, sáng ngời","(nghĩa bóng) sáng ngời, chói lọi, xuất sắc, lỗi lạc",
blanket,'blæɳkit,"mền, chăn",lớp phủ,để hoang
kit,kit,(viết tắt) của kitten,mèo con,thùng gỗ; chậu gỗ
licensee,",laisən'si:","người được cấp giấy phép, người được cấp môn bài, người được cấp đăng ký",,
nonlinear,,phi tuyến,,
reproductive,",ri:prə'dʌktiv",(thuộc) tái sản xuất,có khả năng sinh sôi nẩy nở; sinh sản,
garage,'gærɑ:ʤ,"ga ra, nhà để ô tô",chỗ chữa ô tô,cho (ô tô) vào ga ra
creativity,kri:'eitivnis,"óc sáng tạo, tính sáng tạo",,
medal,'medl,"huy chương, mề đay",(nghĩa bóng) mặt trái của vấn đề,
unhappy,ʌn'hæpi,"không có hạnh phúc, khổ sở, khốn khổ","không may, rủi, bất hạnh, không tốt, không hay",
brave,breiv,chiến sĩ da đỏ,"gan dạ, can đảm, dũng cảm","(từ cổ,nghĩa cổ),  (văn học) đẹp lộng lẫy, sang trọng; hào hoa phong nhã"
fork,fɔ:k,cái nĩa (để xiên thức ăn),cái chĩa (dùng để gảy rơm...),chạc cây
invite,in'vait,mời,đem lại,"lôi cuốn, hấp dẫn; gây hứng"
heroes,'hiərou,người anh hùng,nhân vật nam chính (trong một tác phẩm văn học),
statue,'stætju:,tượng,tượng nữ thần tự do (ơ Mỹ),
favored,,được hưởng ân huệ,có vẻ bề ngoài,
markedly,,rõ ràng; rõ rệt,,
awful,'ɔ:ful,"đáng kinh sợ; uy nghi, oai nghiêm","dễ sợ, khủng khiếp","(từ lóng) lạ lùng, phi thường; hết sức, vô cùng; thật là"
ambition,æm'biʃn,"hoài bão, khát vọng","lòng tham, tham vọng",
grouped,,đã nhóm lại |,,
designate,'dezignit,"được chỉ định, được bổ nhiệm (nhưng chưa chính thức nhận chức)","chỉ rõ, định rõ","chọn lựa, chỉ định, bổ nhiệm"
for,"fɔ:,fə","thay cho, thế cho, đại diện cho","ủng hộ, về phe, về phía","để, với mục đích là"
picking,'pikiɳ,"sự cuốc, sự đào, sự khoét","sự hái (hoa, quả)",sự mổ (thóc...)
countryside,'kʌntri'said,"nông thôn, miền quê, vùng quê, địa phương (ở nông thôn)",nhân dân miền quê; nhân dân địa phương (ở nông thôn),
relaxed,,"thanh thản, thoải mái, không cảm thấy lo nghĩ, không cảm thấy căng thẳng",,
fare,feə,"tiền xe, tiền đò, tiền phà; tiền vé (tàu, máy bay...)",khách đi xe thuê,"thức ăn, đồ ăn, chế độ ăn"
spacing,'speisiɳ,sự để cách (ở máy chữ),,
barred,'bærəl,có vạch kẻ dọc,bị cồn cát chắn nghẽn,
mailing,,thư từ; thư tín,,
avoidance,ə'vɔidəns,"sự tránh; sự tránh xa; sự tránh khỏi, sự tránh thoát","(pháp lý) sự huỷ bỏ, sự thủ tiêu, sự bác bỏ",chỗ khuyết (chức vụ)
complain,kəm'plein,"kêu ca, kêu, phàn nàn, than phiền; oán trách","kêu nài, thưa thưa kiện","(thơ ca) than van, rền rĩ"
outset,'autset,sự bắt đầu,,
methodist,'meθədist,người theo hội Giám lý,,
dietary,'daiətəri,(thuộc) chế độ ăn uống; chế độ ăn kiêng,chế độ ăn uống; chế độ ăn kiêng,"suất ăn; chế độ ăn uống (trong nhà thương, nhà trường...)"
torn,tiə,"nước mắt, lệ",giọt (nhựa...),"chỗ rách, vết rách"
dependency,di'pendənsi,vật phụ thuộc; phần phụ thuộc,nước phụ thuộc,
fascinating,'fæsineitiɳ,"làm mê, làm say mê, quyến rũ",,
floating,floating,sự nổi,sự thả trôi (bè gỗ),sự hạ thuỷ (tài thuỷ)
bloom,blu:m,hoa,sự ra hoa,"(nghĩa bóng) tuổi thanh xuân; thời kỳ rực rỡ, thời kỳ tươi đẹp nhất"
strikes,,(Econ) Các cuộc đình công.,,
secretariat,,văn phòng,"nhân viên của một Tổng thư ký, văn phòng của một Tổng thư ký",nhân viên của một Bộ trưởng chính phủ; văn phòng của một Bộ trưởng chính phủ
illusion,i'lu:ʤn,ảo tưởng,"ảo giác, ảo ảnh","sự đánh lừa, sự làm mắc lừa"
after,'ɑ:ftə,"sau, đằng sau","sau, sau khi","ở đằng sau, phía sau, đứng sau, liền sau"
weighted,,có trọng lượng,,
ordering,,(Econ) Xếp thứ tự.,,
israeli,iz'reili,(thuộc) Do thái,người Do thái,
instrumentation,",instrumen'teiʃn",sự phối dàn nhạc,danh sách những nhạc khí dùng cho một bản nhạc,(như) instrumentality
inland,'inlənd,"vùng nội địa, vùng ở sâu trong nước","ở trong nước, ở sâu trong nước",nội địa
folder,'fouldə,người gấp,dụng cụ gập giấy,bìa cứng (làm cặp giấy)
lent,lent,"Lent mùa chay, tuần chay (vào tháng ba)",,
fog,fɔg,cỏ mọc lại,cỏ để mọc dài không cắt (về mùa đông),để cho cỏ mọc lại ở (một mảnh đất)
heroic,hi'rouik,anh hùng,"quả cảm, dám làm việc lớn","kêu, khoa trương, cường điệu (ngôn ngữ)"
winner,'win,"người được cuộc, người thắng; con vật thắng trong cuộc đua (ngựa...)",,
wishing,'wi i,"sự mong muốn, sự ao ước",sự chúc mừng; lời chúc tụng,
weigh,wei,"(hàng hi) under weigh đang đi, dọc đường",cân,"cầm, nhấc xem nặng nhẹ"
downtown,'dauntaun,"(từ Mỹ,nghĩa Mỹ) khu buôn bán kinh doanh (của một thành phố)","(từ Mỹ,nghĩa Mỹ) (thuộc) khu buôn bán kinh doanh, ở khu buôn bán kinh doanh (của một thành phố)","(từ Mỹ,nghĩa Mỹ) khu buôn bán kinh doanh, về phía khu buôn bán kinh doanh"
happily,'hæpili,"sung sướng, hạnh phúc","thật là may mắn, thật là phúc","khéo chọn, rất đắt, tài tình (lời nói, cách diễn đạt ý...); thích hợp"
dug,dʌg,"vú, đầu vú, núm vú (của thú cái, không dùng cho đàn bà trừ khi ngụ ý khinh bỉ)",,
comic,'kɔmik,"hài hước, khôi hài",(thuộc) kịch vui,(thông tục) diễn viên kịch vui
climb,klaim,sự leo trèo,vật trèo qua; vật phải trèo lên,"leo, trèo, leo trèo"
earning,,(Econ) Thu nhập.,,
firing,'faiəriɳ,sự đốt cháy,sự nung gạch,sự đốt lò
fairness,'feənis,"sự công bằng, sự không thiên vị; tính lương thiện, tính thẳng thắn, tính ngay thẳng, tính không gian lận","tính chất khá, tính chất khá tốt",vẻ đẹp
uncomfortable,ʌn'kʌmfətəbl,"bất tiện, không tiện","không thoải mái; bực bội, khó chịu",lo lắng
disagree,",disə'gri:","khác, không giống, không khớp","không hợp, không thích hợp","bất đồng, không đồng ý"
disappointed,,"chán nản, thất vọng",,
travelling,'trævliɳ,sự du lịch; cuộc du lịch,"sự dời chỗ, sự di chuyển",(điện ảnh) sự quay phim trên giá trượt
blocking,,(Tech) khóa; chặn; kết khối,,
joke,dʤouk,"lời nói đùa, câu nói đùa",trò cười (cho thiên hạ),"chuyện đùa; chuyện buồn cười, chuyện lố bịch; trường hợp xảy ra buồn cười"
daylight,'deilait,ánh nắng ban ngày; (nghĩa bóng) sự công khai,"lúc tảng sáng, bình minh, rạng đông",(số nhiều) (từ lóng) mắt
fixation,fik'seiʃn,"sự đóng chặt vào, sự làm cho dính lại","sự ngưng kết, sự đông lại",sự hâm (màu...); sự cố định lại
symphony,'simfəni,bản nhạc giao hưởng,khúc nhạc mở đầu (bài hát); khúc nhạc kết thúc (bài hát),"(từ Mỹ,nghĩa Mỹ) dàn nhạc giao hưởng"
tops,,(the tops)  <thgt> cái gì nhất,,
trick,trik,"mưu mẹo, thủ đoạn đánh lừa; trò gian trá, trò bịp bợm","trò chơi khăm, trò choi xỏ; trò ranh ma, trò tinh nghịch","ngón, đòn, phép, mánh khoé, mánh lới nhà nghề"
ups,,thiết bị lưu điện,,
frightened,'fraitnd,"hoảng sợ, khiếp đảm",,
counselor,,như counsellor,,
adjusting,,(Tech) điều chỉnh (d),,
posture,'pɔstʃə,"tư thế; dáng điệu, dáng bộ","tình thế, tình hình",đặt trong tư thế nhất định
longest,,dài nhất,,
systematically,,xem systematic,,
retire,ri'taiə,"rời bỏ, đi ra, rút về, lui về (một nơi nào kín đáo...)",đi ngủ ((cũng) to retire to bed),thôi việc; về hưu
terrorist,'terərist,"người khủng bố, người dùng chính sách khủng bố",khủng bố,
rooted,'ru:tid,"đã bén rễ, đã ăn sâu",,
dressing,'dresiɳ,sự ăn mặc; cách ăn mặc; quần áo,sự băng bó; đồ băng bó,"(quân sự) sự sắp thẳng hàng, sự sửa cho thẳng hàng"
gram,græm,(như) gramme,(thực vật học) đậu Thổ-nhĩ-kỳ,đậu xanh
handful,'hændful,"(một) nhúm, (một) nắm; (một) ít (người...)","(thông tục) người khó chịu, việc khó chịu",
relax,ri'læks,"nới lỏng, lơi ra","làm dịu đi, làm chùng, làm bớt căng thẳng","làm giãn ra, làm cho dễ chịu, giải (trí)"
belly,'beli,bụng; dạ dày,"bầu (bình, lọ); chỗ khum lên (mặt đàn viôlông), chỗ phồng ra (buồm)",(tục ngữ) bụng đói thì tai điếc
cruise,kru:z,cuộc đi chơi biển (bằng tàu thuỷ),cuộc tuần tra trên biển,đi chơi biển (bằng tàu thuỷ)
stove,stouv,cái lò,nhà kính trồng cây,lò đồ gốm
coupling,'kʌpliɳ,sự nối; sự hợp lại,"vật nối, móc nối; chỗ nối (toa xe lửa, các bộ phận trong mây)","(điện học) sự mắc, sự nối, cách mắc"
reactive,ri:'æktiv,"tác động trở lại, ảnh hưởng trở lại, phản ứng lại","(vật lý),  (hoá học) phản ứng",(chính trị) phản động
spotted,'spɔtid,"lốm đốm, có đốm; khoang, vá (chó...)","bị làm nhơ, bị ố bẩn",
lively,'laivli,"sống, sinh động, giống như thật","vui vẻ; hoạt bát hăng hái, năng nổ, sôi nổi","khó khăn, nguy hiểm, thất điên bát đảo"
bother,'bɔðə,"điều bực mình, điều khó chịu, điều buồn bực, điều phiền muộn",sự lo lắng,"chà, phiền quá"
reformation,",refə'meiʃn","sự cải cách, sự cải lương, sự cải thiện, sự cải tạo, sự cải tổ",sự sửa đổi,
amusement,ə'mju:zmənt,"sự vui chơi; trò vui, trò giải trí, trò tiêu khiển","sự làm cho thích thú, sự làm buồn cười; sự thích thú, sự buồn cười",
blown,blou,cú đánh đòn,"tai hoạ, điều gây xúc động mạnh, cú choáng người",chống lại
waved,,"lượn sóng (tóc, nét vẽ...)",,
unpleasant,ʌn'pleznt,"khó ưa, xấu, khó chịu, đáng ghét",,
conditioned,kɔn'diʃnd,có điều kiện,"((thường) trong từ ghép) ở tình trạng, ở trạng thái (nào đó)",điều hoà (không khí)
textbook,'tekstbuk,sách giáo khoa ((như) text),,
paste,peist,"bột nhồi, bột nhâo; hồ bột (để dán)",kẹo mềm,thuỷ tinh giả kim cương
testator,tes'teitə,"người làm di chúc, người làm chúc thư, người để di chúc lại",,
purple,'pə:pl,"màu tía, áo màu tía (của vua, giáo chủ...)",(số nhiều) (y học) ban xuất huyết,đỏ tía
hurried,'hʌrid,"vội vàng, hấp tấp",,
piles,,<y> bệnh trự,,
robbery,'rɔbəri,"sự ăn cướp, vụ ăn cướp; sự ăn trộm, vụ ăn trộm",sự bán giá cắt cổ,"sự ăn cướp giữa ban ngày, sự bóc lột trắng trợn"
pretend,pri'tend,"làm ra vẻ, giả vờ, giả đò, giả bộ, giả cách",lấy cớ,"có tham vọng, có kỳ vọng, có ý muốn; có ý dám (làm gì...)"
insignificant,",insig'nifikənt","không quan trọng, tầm thường",đáng khinh,vô nghĩa
ham,hæm,"(sử học) tỉnh, thành phố",làng,
exam,ig'zæm,(thông tục) (viết tắt) của examination,,
realise,,"thực hiện, thực hành (kế hoạch hy vọng...)","thấy rõ, hiểu rõ, nhận thức rõ (việc gì...)","bán được, thu được"
silently,'sailəntli,"yên lặng, âm thầm",,
fancy,'fænsi,sự tưởng tượng,sự võ đoán,tính đồng bóng
fighter,'faitə,"chiến sĩ, chiến binh, người đấu tranh, người chiến đấu","(từ Mỹ,nghĩa Mỹ) võ sĩ quyền Anh nhà nghề",máy bay chiến đấu; máy bay khu trục
questionable,'kwestʃənəbl,"đáng ngờ, đáng nghi ngờ",,
bulb,bʌlb,"củ (hành, tỏi...); (thực vật học) (thân) hành",(giải phẫu) hành,bóng đèn
energetic,",enə'dʤetik","mạnh mẽ, mãnh liệt, đầy nghị lực, đầy sinh lực; hoạt động",,
grading,,"sự tuyển chọn, sự phân loại","thành phần cơ học, cỡ hạt","sự an đất, ủi đất"
regret,ri'gret,lòng thương tiếc,sự hối tiếc; sự ân hận,rất lấy làm tiếc
communicating,,"(Tech) truyền thông, truyền tin, thông tin, thông tín",,
sunk,siɳk,"thùng rửa bát, chậu rửa bát","((thường) (nghĩa bóng)) vũng nước bẩn, vũng lầy; ổ",đầm lầy
allowable,ə'lauəbl,có thể cho phép được,"có thể thừa nhận, có thể công nhận, có thể chấp nhận",
formulate,'fɔ:mjuleit,làm thành công thức; đưa vào một công thức,"trình bày rõ ràng chính xác, phát biểu có hệ thống (ý kiến...)",
